,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Status_0,Status_1,Status_2
3303,9085,1,132.6,0,0,1,0,1,19,13.6,14.6,2,1,False,False,True
3304,8014,0,146.7,0,0,1,0,1,21,14.666666666666666,13.833333333333334,2,1,False,False,True
3305,9773,1,130.1,0,0,1,0,0,18,13.666666666666666,13.0,2,1,False,False,True
3306,9254,1,120.0,0,0,1,0,0,33,13.3,13.727272727272728,2,1,False,False,True
3307,8014,0,121.3,0,0,1,0,0,32,13.454545454545457,12.428571428571429,2,1,False,False,True
3308,9500,1,133.3,0,0,1,0,1,17,13.41625,13.41625,2,1,False,False,True
3309,9500,1,110.5,0,0,1,0,0,31,0.0,0.0,0,0,True,False,False
3310,8014,0,102.5,0,0,1,0,1,32,11.333333333333334,13.0,2,1,False,False,True
3311,9085,1,150.9,0,0,1,0,0,18,16.0,14.625,0,0,True,False,False
3312,9070,1,106.6,0,1,1,0,0,31,11.0,10.166666666666666,1,1,False,True,False
3313,9254,1,118.3,0,0,1,1,0,20,12.857142857142858,12.4,1,1,False,True,False
3314,9991,0,117.9,0,0,0,1,0,40,0.0,0.0,0,0,True,False,False
3315,9991,0,135.0,0,0,1,1,0,32,14.8,14.2,2,1,False,False,True
3316,9119,1,120.0,0,0,0,1,0,40,13.0,14.0,0,0,True,False,False
3317,171,1,167.1,0,0,1,1,1,18,0.0,0.0,2,1,False,False,True
3318,9991,0,115.8,0,1,0,1,0,28,10.0,10.0,0,0,True,False,False
3319,9070,1,141.2,0,1,1,1,0,19,11.2,12.0,2,1,False,False,True
3320,9773,1,118.4,0,0,1,1,1,19,11.833333333333334,13.0,2,1,False,False,True
3321,9147,1,134.3,1,0,1,1,0,21,0.0,0.0,0,0,True,False,False
3322,9147,1,128.7,0,0,1,1,0,22,10.5,0.0,0,0,True,False,False
3323,9119,1,116.1,0,0,0,1,0,18,12.5,13.571428571428571,0,0,True,False,False
3324,171,1,100.0,0,0,1,1,0,27,0.0,0.0,0,0,True,False,False
3325,171,1,118.8,0,0,1,1,0,19,11.0,10.0,1,1,False,True,False
3326,9991,0,130.0,0,0,1,1,0,30,12.333333333333334,12.0,2,1,False,False,True
3327,9130,1,150.0,0,0,1,1,0,28,0.0,10.0,0,0,True,False,False
3328,9119,1,116.0,0,1,1,1,1,34,17.0,11.0,1,1,False,True,False
3329,9147,1,99.0,0,0,1,1,0,21,11.0,11.428571428571429,1,1,False,True,False
3330,9238,1,132.0,0,0,1,1,1,20,11.142857142857142,11.571428571428571,2,1,False,False,True
3331,9254,1,125.0,0,0,0,1,0,31,12.166666666666666,12.0,0,0,True,False,False
3332,9119,1,116.2,0,1,0,1,0,21,11.0,11.5,0,0,True,False,False
3333,9670,1,100.0,0,0,0,1,0,27,11.0,10.666666666666666,0,0,True,False,False
3334,9773,1,132.9,0,0,1,1,0,19,13.25,11.8,2,1,False,False,True
3335,9773,1,132.5,0,0,1,1,0,21,0.0,10.0,1,1,False,True,False
3336,9003,1,140.0,0,0,0,1,0,21,12.5,0.0,0,0,True,False,False
3337,9670,1,100.1,0,0,0,1,0,35,12.142857142857142,12.25,0,0,True,False,False
3338,9085,1,128.2,0,0,1,1,0,28,12.0,11.333333333333334,0,0,True,False,False
3339,9670,1,133.4,0,0,1,1,0,24,11.25,10.428571428571429,1,1,False,True,False
3340,9773,1,136.1,0,0,0,1,0,19,0.0,0.0,0,0,True,False,False
3341,9670,1,123.0,0,1,0,1,0,20,12.4,13.0,1,1,False,True,False
3342,9070,1,130.3,0,0,1,1,1,20,12.833333333333334,12.666666666666666,2,1,False,False,True
3343,9119,1,153.7,0,0,1,1,0,19,13.0,10.0,1,1,False,True,False
3344,9085,1,142.5,0,1,0,1,0,37,12.0,11.666666666666666,0,0,True,False,False
3345,9254,1,114.6,0,0,1,1,0,19,12.0,13.0,0,0,True,False,False
3346,9500,1,108.5,0,0,1,1,0,36,0.0,0.0,0,0,True,False,False
3347,9147,1,140.0,0,0,1,1,0,29,0.0,0.0,0,0,True,False,False
3348,9003,1,120.0,0,0,1,1,0,30,11.375,11.6,2,1,False,False,True
3349,9670,1,120.0,0,1,1,1,0,32,12.0,0.0,0,0,True,False,False
3350,8014,0,127.6,0,0,1,1,0,26,11.833333333333334,11.666666666666666,1,1,False,True,False
3351,9003,1,140.0,0,0,1,1,0,37,12.0,10.5,0,0,True,False,False
3352,9119,1,111.3,0,0,1,1,0,27,12.0,11.0,0,0,True,False,False
3353,9773,1,131.0,0,0,1,1,1,18,12.714285714285714,11.833333333333334,2,1,False,False,True
3354,9500,1,139.5,0,0,1,1,1,18,15.3,15.3,2,1,False,False,True
3355,9003,1,110.0,0,0,0,1,0,32,11.5,0.0,0,0,True,False,False
3356,9119,1,130.0,0,0,1,1,0,20,13.0,12.6,1,1,False,True,False
3357,9003,1,115.0,0,0,1,1,0,22,0.0,0.0,0,0,True,False,False
3358,9500,1,154.3,0,0,1,0,0,32,0.0,0.0,0,0,True,False,False
3359,9147,1,135.0,0,0,1,0,0,21,11.0,12.0,1,1,False,True,False
3360,9670,1,115.2,0,0,0,0,0,19,12.666666666666666,13.125,0,0,True,False,False
3361,9773,1,130.6,0,0,1,0,1,18,13.5,14.0,2,1,False,False,True
3362,9147,1,117.4,0,0,1,0,1,18,12.0,11.4,2,1,False,False,True
3363,9147,1,150.0,0,1,0,0,0,38,0.0,0.0,0,0,True,False,False
3364,9853,1,131.3,0,0,1,0,0,21,11.8,10.5,0,0,True,False,False
3365,9238,1,120.4,0,0,0,0,0,21,11.5,13.0,0,0,True,False,False
3366,9991,0,113.6,0,0,1,1,0,26,11.5,12.0,1,1,False,True,False
3367,9500,1,125.0,0,0,1,0,0,19,14.616666666666667,14.616666666666667,2,1,False,False,True
3368,9500,1,132.3,0,0,1,0,1,19,14.06,14.06,1,1,False,True,False
3369,9254,1,142.7,0,1,1,0,0,18,11.0,11.333333333333334,0,0,True,False,False
3370,9147,1,130.0,0,0,1,0,0,25,0.0,0.0,0,0,True,False,False
3371,9500,1,120.8,0,0,1,0,0,19,12.192307692307692,12.192307692307692,2,1,False,False,True
3372,9254,1,130.3,0,0,1,0,1,18,12.833333333333334,12.333333333333334,2,1,False,False,True
3373,9147,1,119.9,0,0,1,0,1,19,12.875,11.833333333333334,2,1,False,False,True
3374,9238,1,110.5,0,0,1,0,1,22,12.166666666666666,12.5,2,1,False,False,True
3375,9003,1,160.0,0,0,1,0,0,21,13.428571428571429,12.857142857142858,2,1,False,False,True
3376,9085,1,118.6,0,0,1,0,1,21,14.5,14.666666666666666,2,1,False,False,True
3377,9853,1,112.3,0,0,1,0,1,20,12.142857142857142,12.857142857142858,2,1,False,False,True
3378,9147,1,124.4,0,0,1,0,0,19,11.25,11.714285714285714,1,1,False,True,False
3379,9500,1,125.0,0,0,1,0,0,18,13.9,13.9,2,1,False,False,True
3380,9500,1,105.8,0,0,1,0,0,26,13.766666666666666,12.066666666666668,0,0,True,False,False
3381,9147,1,121.5,0,0,1,0,0,31,11.615384615384617,12.545454545454543,0,0,True,False,False
3382,9238,1,134.2,0,0,1,0,1,18,15.166666666666666,14.142857142857142,2,1,False,False,True
3383,9147,1,130.0,0,0,1,0,0,35,0.0,0.0,0,0,True,False,False
3384,9085,1,122.8,0,0,1,0,0,19,14.5,11.333333333333334,1,1,False,True,False
3385,9238,1,108.7,0,0,1,0,1,19,10.8,10.714285714285714,2,1,False,False,True
3386,9500,1,136.7,0,0,1,0,0,18,13.995714285714287,14.955555555555556,2,1,False,False,True
3387,9085,1,119.1,0,0,1,0,0,20,13.285714285714286,11.8,2,1,False,False,True
3388,171,1,151.3,0,0,1,0,1,19,12.75,13.25,2,1,False,False,True
3389,9238,1,108.3,0,0,1,0,1,21,10.5,12.4,1,1,False,True,False
3390,9853,1,127.4,0,1,1,0,1,18,12.714285714285714,12.285714285714286,2,1,False,False,True
3391,9500,1,124.0,0,0,1,0,0,23,12.88625,12.88625,2,1,False,False,True
3392,9070,1,155.0,0,0,1,0,1,21,13.0,12.666666666666666,2,1,False,False,True
3393,9147,1,114.0,0,0,1,0,1,19,12.2,11.2,2,1,False,False,True
3394,9147,1,118.9,0,0,1,0,0,19,12.8,14.5,1,1,False,True,False
3395,9085,1,160.0,0,0,1,0,0,20,13.785714285714286,13.88888888888889,2,1,False,False,True
3396,9147,1,126.1,0,0,1,0,0,18,0.0,13.25,1,1,False,True,False
3397,9500,1,136.5,0,0,1,0,1,18,14.50125,14.50125,2,1,False,False,True
3398,9500,1,122.3,0,0,1,0,0,19,14.35,14.35,2,1,False,False,True
3399,9070,1,128.0,0,0,1,0,1,21,11.5,12.333333333333334,2,1,False,False,True
3400,9238,1,156.5,1,0,1,0,1,18,11.714285714285714,14.666666666666666,2,1,False,False,True
3401,9670,1,125.7,0,0,1,0,0,20,13.571428571428571,13.6,1,1,False,True,False
3402,9773,1,143.0,0,0,1,0,0,18,13.0,13.666666666666666,2,1,False,False,True
3403,9500,1,131.9,0,0,1,0,1,18,13.56875,14.02625,2,1,False,False,True
3404,9991,0,113.7,0,0,1,0,0,32,10.2,11.25,1,1,False,True,False
3405,171,1,155.1,0,0,1,0,0,18,0.0,0.0,2,1,False,False,True
3406,9853,1,121.1,0,0,1,0,0,19,12.2,11.8,1,1,False,True,False
3407,9500,1,130.3,0,0,1,0,1,18,14.15375,14.15375,2,1,False,False,True
3408,9500,1,123.3,0,0,0,0,0,18,0.0,0.0,0,0,True,False,False
3409,9773,1,117.4,0,0,1,0,0,20,13.833333333333334,12.833333333333334,2,1,False,False,True
3410,9670,1,140.3,0,0,1,0,0,19,13.428571428571429,14.0,1,1,False,True,False
3411,9500,1,120.0,0,0,1,0,0,19,12.454285714285716,12.454285714285716,2,1,False,False,True
3412,9147,1,133.4,0,0,1,0,0,18,11.0,0.0,1,1,False,True,False
3413,9500,1,126.7,0,0,1,0,0,18,0.0,0.0,0,0,True,False,False
3414,9500,1,129.3,0,0,1,0,1,18,13.271666666666668,12.94375,2,1,False,False,True
3415,9500,1,125.7,0,0,1,0,0,20,13.548333333333334,14.775,1,1,False,True,False
3416,9773,1,144.8,0,0,1,0,0,19,12.166666666666666,12.5,1,1,False,True,False
3417,9254,1,98.6,0,0,1,0,0,21,11.0,0.0,0,0,True,False,False
3418,9853,1,126.9,0,0,1,0,1,19,13.285714285714286,14.428571428571429,2,1,False,False,True
3419,9238,1,146.7,0,0,1,0,1,20,13.333333333333334,14.0,2,1,False,False,True
3420,9500,1,117.0,0,0,1,0,1,21,13.2575,13.2575,2,1,False,False,True
3421,9085,1,130.0,0,0,1,0,0,23,0.0,0.0,0,0,True,False,False
3422,9238,1,125.8,0,0,0,0,1,18,12.666666666666666,11.5,0,0,True,False,False
3423,9991,0,160.0,0,0,1,0,0,30,14.6,15.4,0,0,True,False,False
3424,9085,1,134.2,0,0,1,0,0,20,0.0,0.0,0,0,True,False,False
3425,9147,1,96.0,0,0,0,0,0,29,12.333333333333334,0.0,0,0,True,False,False
3426,9147,1,101.8,0,0,1,0,0,24,10.8,11.0,1,1,False,True,False
3427,9238,1,125.2,0,0,1,0,0,20,11.666666666666666,11.333333333333334,2,1,False,False,True
3428,8014,0,100.0,0,0,1,0,0,27,12.5,14.333333333333334,0,0,True,False,False
3429,9147,1,140.0,0,0,1,0,0,23,0.0,0.0,0,0,True,False,False
3430,9070,1,120.0,0,0,1,0,1,23,15.333333333333334,14.166666666666666,2,1,False,False,True
3431,9500,1,134.3,0,0,1,0,0,18,14.2,14.2,2,1,False,False,True
3432,9773,1,144.7,0,0,1,0,1,19,14.833333333333334,14.666666666666666,2,1,False,False,True
3433,9500,1,131.9,0,0,1,0,0,19,13.642857142857142,14.3875,0,0,True,False,False
3434,9773,1,136.7,0,0,1,0,1,18,13.833333333333334,14.0,0,0,True,False,False
3435,9070,1,129.8,0,0,1,0,0,19,11.833333333333334,13.0,2,1,False,False,True
3436,9773,1,146.5,0,0,1,0,1,18,13.428571428571429,13.5,2,1,False,False,True
3437,9991,0,122.5,0,0,1,0,0,29,10.5,10.333333333333334,1,1,False,True,False
3438,9556,1,117.8,0,0,1,0,0,24,11.416666666666666,11.9625,2,1,False,False,True
3439,9556,1,106.0,0,0,1,0,0,19,12.75,11.0,0,0,True,False,False
3440,9556,1,119.0,0,0,1,0,0,19,11.15,12.814285714285717,1,1,False,True,False
3441,9670,1,115.1,0,0,1,0,0,19,11.666666666666666,13.625,1,1,False,True,False
3442,9254,1,116.9,0,0,1,0,0,20,11.5,12.4,2,1,False,False,True
3443,9773,1,141.7,0,0,1,0,0,18,13.833333333333334,12.666666666666666,2,1,False,False,True
3444,9070,1,127.7,0,0,0,0,0,18,11.714285714285714,11.333333333333334,0,0,True,False,False
3445,9500,1,122.1,0,0,1,0,1,19,11.678571428571429,13.0375,2,1,False,False,True
3446,9085,1,153.5,0,0,1,0,0,19,15.714285714285714,14.666666666666666,0,0,True,False,False
3447,171,1,141.4,0,0,1,0,1,18,0.0,0.0,2,1,False,False,True
3448,9773,1,135.8,0,0,1,0,1,19,13.0,13.0,2,1,False,False,True
3449,9500,1,127.5,0,0,1,0,1,18,14.485714285714286,14.58888888888889,2,1,False,False,True
3450,9991,0,151.6,0,0,1,0,0,24,12.285714285714286,12.125,1,1,False,True,False
3451,9500,1,121.4,0,1,1,0,0,28,13.375,13.5,1,1,False,True,False
3452,9500,1,100.0,0,0,1,0,0,20,11.571428571428571,11.571428571428571,2,1,False,False,True
3453,9500,1,131.5,0,0,1,0,1,19,12.657142857142857,12.657142857142857,2,1,False,False,True
3454,9147,1,109.3,0,0,0,0,0,22,10.0,10.0,0,0,True,False,False
3455,9238,1,127.9,0,0,1,0,0,19,13.714285714285714,13.166666666666666,2,1,False,False,True
3456,9238,1,140.0,0,0,1,0,0,36,13.071428571428571,13.0,2,1,False,False,True
3457,9003,1,160.0,0,0,1,0,1,19,15.333333333333334,14.0,2,1,False,False,True
3458,9238,1,119.8,0,0,1,0,0,18,11.571428571428571,12.142857142857142,2,1,False,False,True
3459,9991,0,153.0,0,0,0,0,0,40,0.0,0.0,0,0,True,False,False
3460,9500,1,125.0,0,0,1,0,1,19,12.9,12.9,2,1,False,False,True
3461,9500,1,103.7,0,0,1,0,0,38,13.126,13.126,1,1,False,True,False
3462,9085,1,120.0,0,0,1,0,0,32,11.5,11.666666666666666,0,0,True,False,False
3463,9853,1,146.0,0,0,1,0,0,19,10.333333333333334,11.8,1,1,False,True,False
3464,9070,1,116.9,0,0,1,0,0,19,13.5,13.428571428571429,2,1,False,False,True
3465,9147,1,117.9,0,0,1,0,0,35,0.0,0.0,0,0,True,False,False
3466,9147,1,128.6,0,0,1,0,0,20,12.0,11.5,1,1,False,True,False
3467,9853,1,135.0,0,0,1,0,0,29,11.142857142857142,11.375,2,1,False,False,True
3468,9991,0,124.6,0,0,1,0,0,29,11.4,10.25,1,1,False,True,False
3469,9500,1,124.0,0,0,1,0,1,19,12.771428571428572,12.771428571428572,1,1,False,True,False
3470,9500,1,129.5,0,0,1,0,1,18,13.79857142857143,13.79857142857143,2,1,False,False,True
3471,8014,0,111.3,0,1,0,0,0,25,13.333333333333334,13.5,2,1,False,False,True
3472,8014,0,95.0,0,1,0,0,0,50,0.0,0.0,0,0,True,False,False
3473,9147,1,131.8,0,0,1,0,0,24,11.357142857142858,12.846153846153848,0,0,True,False,False
3474,9119,1,119.1,0,0,1,0,0,18,0.0,0.0,0,0,True,False,False
3475,9085,1,125.4,0,0,1,0,0,20,15.692307692307692,14.428571428571429,2,1,False,False,True
3476,9003,1,140.7,0,1,1,0,1,20,15.052631578947368,14.538461538461538,2,1,False,False,True
3477,9991,0,131.9,0,0,1,0,0,21,11.5,12.4,0,0,True,False,False
3478,9238,1,124.0,0,1,1,1,0,28,11.0,10.0,1,1,False,True,False
3479,9254,1,139.2,0,0,1,1,1,19,13.0,13.166666666666666,2,1,False,False,True
3480,9500,1,121.8,0,0,1,1,1,18,12.93875,12.93875,2,1,False,False,True
3481,171,1,132.9,0,0,1,1,0,22,0.0,0.0,2,1,False,False,True
3482,9003,1,130.0,0,0,1,1,0,25,0.0,0.0,0,0,True,False,False
3483,9500,1,130.1,0,0,0,1,0,37,13.0,12.88,0,0,True,False,False
3484,9500,1,124.5,0,0,0,1,0,38,12.18,11.8125,0,0,True,False,False
3485,9670,1,162.3,0,0,1,1,0,36,11.333333333333334,11.4,0,0,True,False,False
3486,9500,1,137.8,0,0,1,1,0,18,13.0,13.0,2,1,False,False,True
3487,9670,1,119.5,0,0,0,1,0,19,0.0,0.0,0,0,True,False,False
3488,9130,1,110.0,0,1,1,1,0,24,12.5,12.333333333333334,0,0,True,False,False
3489,9238,1,105.0,0,0,1,1,0,20,11.0,12.166666666666666,2,1,False,False,True
3490,171,1,142.8,0,0,1,1,0,21,0.0,0.0,0,0,True,False,False
3491,9991,0,128.2,0,0,1,1,0,32,0.0,0.0,0,0,True,False,False
3492,9991,0,120.0,0,0,1,1,0,39,0.0,10.0,0,0,True,False,False
3493,9119,1,130.0,0,0,0,1,0,33,0.0,0.0,0,0,True,False,False
3494,9670,1,121.7,0,0,1,1,1,20,12.4,10.75,2,1,False,False,True
3495,9003,1,116.0,0,0,1,1,0,19,15.5,14.1,2,1,False,False,True
3496,9991,0,133.2,0,0,0,1,0,43,11.5,10.8,0,0,True,False,False
3497,9991,0,116.7,0,0,1,1,0,49,13.333333333333334,11.6,0,0,True,False,False
3498,9773,1,126.4,0,0,1,1,1,18,12.666666666666666,13.5,2,1,False,False,True
3499,9003,1,140.0,0,0,1,1,0,27,0.0,0.0,1,1,False,True,False
3500,9147,1,120.3,0,0,1,1,1,19,12.6,13.6,0,0,True,False,False
3501,9070,1,118.0,0,1,1,1,1,45,13.5,0.0,0,0,True,False,False
3502,9670,1,149.5,0,0,0,1,0,19,13.0,13.0,2,1,False,False,True
3503,9003,1,130.0,0,0,1,1,1,21,11.714285714285714,11.75,2,1,False,False,True
3504,9670,1,126.3,0,0,1,1,1,18,12.166666666666666,13.0,2,1,False,False,True
3505,9147,1,116.2,0,0,1,1,0,18,0.0,0.0,0,0,True,False,False
3506,9254,1,126.0,0,0,0,1,0,29,0.0,0.0,0,0,True,False,False
3507,9670,1,122.3,0,0,1,1,0,19,11.5,11.6,2,1,False,False,True
3508,9147,1,119.5,0,0,1,1,1,18,11.25,12.25,1,1,False,True,False
3509,9070,1,131.8,0,0,1,1,1,22,12.285714285714286,12.375,2,1,False,False,True
3510,9500,1,130.7,0,0,1,1,1,18,12.718571428571428,12.805555555555555,0,0,True,False,False
3511,9130,1,140.0,0,0,1,1,0,20,12.4,15.0,1,1,False,True,False
3512,171,1,129.5,0,0,1,1,0,20,0.0,0.0,0,0,True,False,False
3513,9670,1,130.0,0,1,1,1,1,29,14.0,0.0,0,0,True,False,False
3514,9670,1,114.0,0,0,1,1,0,29,11.666666666666666,11.25,0,0,True,False,False
3515,9773,1,121.0,0,0,1,1,0,23,13.0,11.25,1,1,False,True,False
3516,171,1,116.4,0,1,1,1,0,19,0.0,0.0,0,0,True,False,False
3517,9119,1,121.7,0,0,1,1,0,18,0.0,12.0,0,0,True,False,False
3518,9254,1,130.0,0,0,1,1,0,22,11.5,12.5,0,0,True,False,False
3519,9991,0,120.0,0,1,1,1,0,34,11.714285714285714,11.5,0,0,True,False,False
3520,9991,0,125.0,0,0,1,1,0,26,12.6,13.714285714285714,2,1,False,False,True
3521,171,1,134.1,0,0,1,1,0,24,11.642857142857142,11.25,0,0,True,False,False
3522,9670,1,149.5,0,0,1,1,1,17,14.875,13.428571428571429,2,1,False,False,True
3523,9670,1,113.2,0,0,1,1,0,21,10.0,10.333333333333334,1,1,False,True,False
3524,9991,0,146.0,0,0,1,1,0,34,14.2,14.6,1,1,False,True,False
3525,9003,1,140.0,0,0,1,1,0,19,12.714285714285714,13.5,2,1,False,False,True
3526,9003,1,162.4,0,1,0,1,0,49,11.6,11.2,0,0,True,False,False
3527,9500,1,136.6,0,0,1,1,0,23,11.94,12.2,0,0,True,False,False
3528,9119,1,111.0,0,0,1,1,0,18,11.6,14.2,0,0,True,False,False
3529,9500,1,115.7,0,0,1,1,0,20,12.7,13.475,1,1,False,True,False
3530,9670,1,105.7,0,0,1,1,0,19,13.333333333333334,13.8,2,1,False,False,True
3531,9003,1,128.2,0,0,1,1,0,24,13.333333333333334,13.11111111111111,1,1,False,True,False
3532,9147,1,137.0,0,0,1,1,0,18,13.4,15.0,2,1,False,False,True
3533,9254,1,120.0,0,1,0,1,0,45,0.0,0.0,0,0,True,False,False
3534,9991,0,120.5,0,0,1,1,0,30,11.0,0.0,0,0,True,False,False
3535,9991,0,118.1,0,0,1,1,0,28,12.0,11.333333333333334,0,0,True,False,False
3536,9991,0,139.0,0,0,1,1,0,40,0.0,0.0,0,0,True,False,False
3537,9147,1,116.3,0,0,0,1,0,32,0.0,0.0,0,0,True,False,False
3538,9254,1,120.5,0,0,1,1,0,19,12.5,10.25,0,0,True,False,False
3539,9070,1,134.9,0,0,1,1,0,20,13.666666666666666,12.166666666666666,2,1,False,False,True
3540,9119,1,123.0,0,0,1,1,0,18,10.0,0.0,0,0,True,False,False
3541,9670,1,122.9,0,0,0,1,0,20,11.5,13.0,0,0,True,False,False
3542,9991,0,140.0,0,0,1,1,0,39,12.25,12.75,1,1,False,True,False
3543,9085,1,122.5,0,0,0,1,0,19,13.6,13.666666666666666,1,1,False,True,False
3544,9991,0,121.5,0,0,1,1,0,38,10.5,11.333333333333334,1,1,False,True,False
3545,9500,1,132.3,0,0,1,1,1,18,13.266666666666666,13.266666666666666,2,1,False,False,True
3546,9500,1,131.5,0,0,1,1,1,18,12.5125,14.1875,2,1,False,False,True
3547,9130,1,128.2,0,0,1,1,0,28,0.0,0.0,0,0,True,False,False
3548,9670,1,148.0,0,0,0,1,0,31,0.0,0.0,0,0,True,False,False
3549,9500,1,121.5,0,0,1,1,0,23,13.483333333333334,13.483333333333334,2,1,False,False,True
3550,9500,1,135.4,0,0,1,1,0,21,12.565,12.16,1,1,False,True,False
3551,9238,1,139.0,0,1,0,1,0,33,0.0,0.0,0,0,True,False,False
3552,9147,1,113.4,0,0,1,1,0,22,13.0,11.666666666666666,0,0,True,False,False
3553,9119,1,150.0,0,1,1,1,0,20,16.5,17.714285714285715,0,0,True,False,False
3554,9670,1,122.0,0,1,1,1,0,19,13.166666666666666,13.2,1,1,False,True,False
3555,9085,1,150.0,0,0,1,1,0,20,13.8,13.142857142857142,2,1,False,False,True
3556,9254,1,119.3,0,0,1,1,0,25,11.166666666666666,11.8,1,1,False,True,False
3557,9003,1,140.0,0,0,0,1,0,25,0.0,0.0,0,0,True,False,False
3558,9070,1,125.0,0,0,1,1,0,19,12.666666666666666,12.142857142857142,1,1,False,True,False
3559,9670,1,140.7,0,0,1,1,0,20,12.6,14.5,2,1,False,False,True
3560,9500,1,100.0,0,0,1,1,0,33,13.06,0.0,1,1,False,True,False
3561,9773,1,146.7,0,0,1,1,0,19,13.833333333333334,13.625,2,1,False,False,True
3562,9130,1,96.0,0,0,1,1,0,31,0.0,0.0,0,0,True,False,False
3563,9119,1,160.0,0,1,0,1,0,24,16.0,16.0,0,0,True,False,False
3564,9119,1,130.0,0,1,0,1,0,23,0.0,0.0,0,0,True,False,False
3565,9991,0,130.0,0,0,0,1,1,26,10.666666666666666,10.666666666666666,0,0,True,False,False
3566,9070,1,140.0,0,0,1,1,0,38,14.5,14.5,2,1,False,False,True
3567,9119,1,116.6,0,0,1,1,1,20,14.0,13.8,2,1,False,False,True
3568,9119,1,120.5,0,0,1,1,0,20,13.333333333333334,13.571428571428571,2,1,False,False,True
3569,9085,1,103.0,0,0,1,1,0,25,0.0,0.0,0,0,True,False,False
3570,9070,1,111.9,0,0,1,1,0,19,12.0,11.2,2,1,False,False,True
3571,9119,1,148.7,0,0,1,1,0,18,16.2,16.0,2,1,False,False,True
3572,9991,0,120.0,0,0,1,1,0,28,10.285714285714286,10.6,0,0,True,False,False
3573,9119,1,125.7,0,0,1,1,0,18,0.0,0.0,1,1,False,True,False
3574,9254,1,120.1,0,0,1,1,1,20,13.571428571428571,13.166666666666666,2,1,False,False,True
3575,9130,1,127.8,0,0,1,1,0,18,14.285714285714286,14.857142857142858,2,1,False,False,True
3576,9147,1,106.4,0,0,1,1,0,19,10.2,10.5,2,1,False,False,True
3577,9500,1,100.0,0,1,1,1,0,24,10.25,10.25,0,0,True,False,False
3578,9085,1,123.9,0,0,1,1,0,21,0.0,0.0,0,0,True,False,False
3579,9670,1,139.5,0,0,1,1,1,20,14.833333333333334,14.833333333333334,2,1,False,False,True
3580,9003,1,150.0,0,0,1,1,0,21,13.625,12.6,2,1,False,False,True
3581,9556,1,139.8,0,1,1,1,0,24,12.271428571428572,13.657142857142857,2,1,False,False,True
3582,9991,0,154.4,0,0,1,1,0,27,0.0,0.0,0,0,True,False,False
3583,9147,1,115.5,0,1,0,1,0,19,12.5,10.5,1,1,False,True,False
3584,8014,0,119.0,0,0,1,1,0,39,13.22222222222222,13.142857142857142,2,1,False,False,True
3585,33,1,96.1,0,0,1,1,0,25,15.0,11.5,0,0,True,False,False
3586,171,1,130.0,0,0,0,1,0,18,0.0,0.0,0,0,True,False,False
3587,9070,1,128.8,0,0,1,1,0,19,13.166666666666666,13.0,2,1,False,False,True
3588,9773,1,126.8,0,0,1,1,1,21,13.833333333333334,14.0,2,1,False,False,True
3589,9991,0,130.0,0,0,1,1,0,27,0.0,0.0,0,0,True,False,False
3590,9147,1,116.7,0,0,1,1,0,19,0.0,0.0,1,1,False,True,False
3591,9500,1,125.5,0,0,1,1,0,18,13.154285714285717,13.154285714285717,1,1,False,True,False
3592,9670,1,110.0,0,0,1,1,0,27,12.333333333333334,13.166666666666666,0,0,True,False,False
3593,9773,1,133.7,0,1,1,1,0,18,13.0,11.8,0,0,True,False,False
3594,9130,1,117.6,0,0,1,1,0,19,11.5,11.4,1,1,False,True,False
3595,9003,1,140.0,0,0,1,1,0,19,13.25,12.0,0,0,True,False,False
3596,9003,1,150.0,0,0,1,1,0,22,13.333333333333334,12.75,1,1,False,True,False
3597,9238,1,133.7,0,0,1,0,0,18,13.5,12.166666666666666,2,1,False,False,True
3598,9773,1,137.0,0,0,1,0,1,18,12.666666666666666,12.8,2,1,False,False,True
3599,9147,1,128.2,0,0,1,0,0,23,15.090909090909092,14.5,0,0,True,False,False
3600,171,1,129.2,0,1,0,1,0,20,0.0,0.0,0,0,True,False,False
3601,9773,1,129.5,0,0,1,1,0,18,13.166666666666666,12.666666666666666,2,1,False,False,True
3602,9773,1,129.6,0,0,1,1,0,18,12.833333333333334,12.833333333333334,2,1,False,False,True
3603,9119,1,121.7,0,0,1,1,0,18,11.8,12.0,1,1,False,True,False
3604,9773,1,141.8,0,0,1,1,0,20,11.833333333333334,12.166666666666666,2,1,False,False,True
3605,9773,1,129.8,0,0,1,1,0,20,12.8,12.75,2,1,False,False,True
3606,9070,1,106.0,0,0,1,1,0,21,11.8,11.0,0,0,True,False,False
3607,171,1,121.6,0,0,1,1,0,22,0.0,0.0,1,1,False,True,False
3608,9119,1,121.5,0,0,1,1,0,20,15.8,14.571428571428571,0,0,True,False,False
3609,171,1,117.0,0,1,1,1,0,19,0.0,0.0,1,1,False,True,False
3610,9119,1,130.0,0,0,1,1,0,19,12.5,11.6,1,1,False,True,False
3611,9670,1,117.7,0,0,1,1,0,20,14.666666666666666,13.857142857142858,2,1,False,False,True
3612,9085,1,140.0,0,0,1,1,0,19,12.5,12.0,0,0,True,False,False
3613,9119,1,133.1,0,0,1,1,0,19,12.0,10.5,0,0,True,False,False
